 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  16.10.2025    Time:  10:45:57
 Units: L = cm   , T = hours, M = mmol 



                               Node( 38)

         time            h        theta    Temp  
        664.0000      -63.59  0.1312   20.000
        665.0000      -64.65  0.1306   20.000
        666.0000      -65.69  0.1301   20.000
        667.0000      -19.80  0.1964   20.000
        668.0000      -22.57  0.1865   20.000
        669.0000      -24.75  0.1799   20.000
        670.0000      -26.76  0.1749   20.000
        671.0000      -28.55  0.1704   20.000
        672.0000      -29.92  0.1670   20.000
        673.0000      -31.26  0.1648   20.000
        674.0000      -32.52  0.1626   20.000
        675.0000      -33.71  0.1606   20.000
        676.0000      -34.82  0.1587   20.000
        677.0000      -35.84  0.1570   20.000
        678.0000      -36.79  0.1553   20.000
        679.0000      -37.64  0.1539   20.000
        680.0000      -38.50  0.1529   20.000
        681.0000      -39.40  0.1519   20.000
        682.0000      -40.36  0.1508   20.000
        683.0000      -41.39  0.1496   20.000
        684.0000      -42.49  0.1483   20.000
        685.0000      -43.65  0.1470   20.000
        686.0000      -44.84  0.1456   20.000
        687.0000      -46.07  0.1442   20.000
        688.0000      -47.33  0.1427   20.000
        689.0000      -48.60  0.1417   20.000
        690.0000      -49.82  0.1408   20.000
        691.0000      -50.91  0.1399   20.000
        692.0000      -51.81  0.1392   20.000
        693.0000      -52.64  0.1386   20.000
        694.0000      -53.34  0.1381   20.000
        695.0000      -53.99  0.1376   20.000
        696.0000      -54.58  0.1371   20.000
        697.0000      -55.13  0.1367   20.000
        698.0000      -55.65  0.1363   20.000
        699.0000      -56.14  0.1359   20.000
        700.0000      -56.60  0.1356   20.000
        701.0000      -57.04  0.1352   20.000
        702.0000      -57.48  0.1349   20.000
        703.0000      -57.92  0.1346   20.000
        704.0000      -58.36  0.1342   20.000
        705.0000      -58.86  0.1338   20.000
        706.0000      -59.46  0.1334   20.000
        707.0000      -60.27  0.1329   20.000
        708.0000      -61.09  0.1324   20.000
        709.0000      -62.10  0.1319   20.000
        710.0000      -63.18  0.1314   20.000
        711.0000      -64.48  0.1307   20.000
        712.0000      -65.73  0.1301   20.000
        713.0000      -66.77  0.1295   20.000
        714.0000      -67.82  0.1290   20.000
        715.0000      -68.56  0.1286   20.000
        716.0000      -69.23  0.1283   20.000
        717.0000      -69.82  0.1280   20.000
        718.0000      -70.34  0.1278   20.000
        719.0000      -70.84  0.1275   20.000
        720.0000      -71.31  0.1273   20.000
        721.0000      -71.76  0.1270   20.000
        722.0000      -72.18  0.1268   20.000
        723.0000      -72.59  0.1266   20.000
        724.0000      -72.98  0.1264   20.000
        725.0000      -73.36  0.1262   20.000
        726.0000      -73.78  0.1260   20.000
        727.0000      -74.16  0.1258   20.000
        728.0000      -74.61  0.1256   20.000
        729.0000      -75.21  0.1253   20.000
        730.0000      -76.05  0.1250   20.000
        731.0000      -77.17  0.1246   20.000
        732.0000      -78.49  0.1241   20.000
        733.0000      -80.03  0.1236   20.000
        734.0000      -81.71  0.1231   20.000
        735.0000      -82.82  0.1227   20.000
        736.0000      -83.80  0.1224   20.000
        737.0000      -84.71  0.1221   20.000
        738.0000      -85.65  0.1218   20.000
        739.0000      -86.36  0.1215   20.000
        740.0000      -22.68  0.1861   20.000
        741.0000      -24.40  0.1808   20.000
        742.0000      -26.52  0.1755   20.000
        743.0000      -28.15  0.1714   20.000
        744.0000      -29.58  0.1678   20.000
        745.0000      -30.90  0.1654   20.000
        746.0000      -32.16  0.1633   20.000
        747.0000      -33.35  0.1612   20.000
        748.0000      -34.47  0.1593   20.000
        749.0000      -35.51  0.1575   20.000
        750.0000      -36.48  0.1559   20.000
        751.0000      -37.37  0.1543   20.000
        752.0000      -38.21  0.1532   20.000
        753.0000      -39.11  0.1522   20.000
        754.0000      -40.06  0.1511   20.000
        755.0000      -41.14  0.1499   20.000
        756.0000      -42.30  0.1485   20.000
        757.0000      -43.56  0.1471   20.000
        758.0000      -44.69  0.1458   20.000
        759.0000      -45.86  0.1444   20.000
        760.0000      -46.90  0.1432   20.000
        761.0000      -47.89  0.1422   20.000
        762.0000      -49.02  0.1414   20.000
        763.0000      -50.08  0.1406   20.000
        764.0000      -50.91  0.1399   20.000
        765.0000      -51.63  0.1394   20.000
        766.0000      -52.25  0.1389   20.000
        767.0000      -52.89  0.1384   20.000
        768.0000      -53.44  0.1380   20.000
        769.0000      -53.97  0.1376   20.000
        770.0000      -54.46  0.1372   20.000
        771.0000      -54.93  0.1368   20.000
        772.0000      -55.38  0.1365   20.000
        773.0000      -55.81  0.1362   20.000
        774.0000      -56.26  0.1358   20.000
        775.0000      -56.68  0.1355   20.000
        776.0000      -57.13  0.1352   20.000
        777.0000      -57.69  0.1347   20.000
        778.0000      -58.36  0.1342   20.000
        779.0000      -18.49  0.2013   20.000
        780.0000      -22.10  0.1882   20.000
        781.0000      -24.65  0.1802   20.000
        782.0000      -27.01  0.1743   20.000
        783.0000      -29.11  0.1690   20.000
        784.0000      -30.85  0.1655   20.000
        785.0000      -32.57  0.1625   20.000
        786.0000      -34.19  0.1598   20.000
        787.0000      -35.61  0.1573   20.000
        788.0000      -36.82  0.1553   20.000
        789.0000      -37.81  0.1537   20.000
        790.0000      -38.71  0.1526   20.000
        791.0000      -39.56  0.1517   20.000
        792.0000      -40.38  0.1507   20.000
        793.0000      -41.15  0.1498   20.000
        794.0000      -41.89  0.1490   20.000
        795.0000      -42.59  0.1482   20.000
        796.0000      -43.27  0.1474   20.000
        797.0000      -43.92  0.1467   20.000
        798.0000      -44.61  0.1459   20.000
        799.0000      -45.30  0.1451   20.000
        800.0000      -45.95  0.1443   20.000
        801.0000      -46.69  0.1435   20.000
        802.0000      -47.53  0.1425   20.000
        803.0000      -48.61  0.1417   20.000
        804.0000      -49.83  0.1408   20.000
        805.0000      -51.18  0.1397   20.000
        806.0000      -52.67  0.1386   20.000
        807.0000      -54.12  0.1375   20.000
        808.0000      -55.66  0.1363   20.000
        809.0000      -56.94  0.1353   20.000
        810.0000      -58.15  0.1344   20.000
        811.0000      -59.28  0.1335   20.000
        812.0000      -60.18  0.1329   20.000
        813.0000      -61.08  0.1324   20.000
        814.0000      -61.92  0.1320   20.000
        815.0000      -62.57  0.1317   20.000
        816.0000      -63.29  0.1313   20.000
        817.0000      -63.93  0.1310   20.000
        818.0000      -64.58  0.1307   20.000
        819.0000      -65.16  0.1304   20.000
        820.0000      -65.74  0.1301   20.000
        821.0000      -66.31  0.1298   20.000
        822.0000      -66.96  0.1295   20.000
        823.0000      -67.58  0.1292   20.000
        824.0000      -19.78  0.1964   20.000
        825.0000      -22.67  0.1861   20.000
        826.0000      -24.99  0.1793   20.000
        827.0000      -27.18  0.1738   20.000
        828.0000      -29.15  0.1689   20.000
        829.0000      -30.78  0.1655   20.000
        830.0000      -32.55  0.1626   20.000
        831.0000      -34.24  0.1597   20.000
        832.0000      -35.84  0.1569   20.000
        833.0000      -37.33  0.1544   20.000
        834.0000      -38.69  0.1527   20.000
        835.0000      -39.94  0.1512   20.000
        836.0000      -41.03  0.1500   20.000
        837.0000      -42.01  0.1488   20.000
        838.0000      -42.84  0.1479   20.000
        839.0000      -43.62  0.1470   20.000
        840.0000      -44.33  0.1462   20.000
        841.0000      -45.00  0.1454   20.000
        842.0000      -45.62  0.1447   20.000
        843.0000      -46.21  0.1440   20.000
        844.0000      -46.77  0.1434   20.000
        845.0000      -47.29  0.1428   20.000
        846.0000      -47.82  0.1423   20.000
        847.0000      -48.35  0.1419   20.000
        848.0000      -48.91  0.1415   20.000
        849.0000      -49.56  0.1410   20.000
        850.0000      -50.37  0.1403   20.000
        851.0000      -51.31  0.1396   20.000
        852.0000      -52.40  0.1388   20.000
        853.0000      -53.62  0.1379   20.000
        854.0000      -54.93  0.1369   20.000
        855.0000      -56.32  0.1358   20.000
        856.0000      -57.72  0.1347   20.000
        857.0000      -59.10  0.1337   20.000
        858.0000      -60.45  0.1328   20.000
        859.0000      -61.64  0.1321   20.000
        860.0000      -62.52  0.1317   20.000
        861.0000      -63.20  0.1314   20.000
        862.0000      -19.40  0.1978   20.000
        863.0000      -22.35  0.1873   20.000
        864.0000      -24.56  0.1804   20.000
        865.0000      -26.60  0.1753   20.000
        866.0000      -28.42  0.1708   20.000
        867.0000      -29.82  0.1672   20.000
        868.0000      -31.15  0.1650   20.000
        869.0000      -32.43  0.1628   20.000
        870.0000      -33.64  0.1607   20.000
        871.0000      -34.77  0.1588   20.000
        872.0000      -35.85  0.1569   20.000
        873.0000      -36.91  0.1551   20.000
        874.0000      -37.99  0.1535   20.000
        875.0000      -39.22  0.1521   20.000
        876.0000      -40.54  0.1506   20.000
        877.0000      -41.97  0.1489   20.000
        878.0000      -43.47  0.1472   20.000
        879.0000      -45.00  0.1454   20.000
        880.0000      -46.53  0.1437   20.000
        881.0000      -48.00  0.1421   20.000
        882.0000      -49.39  0.1411   20.000
        883.0000      -50.61  0.1401   20.000
        884.0000      -51.49  0.1395   20.000
        885.0000      -17.74  0.2050   20.000
        886.0000      -21.37  0.1908   20.000
        887.0000      -23.93  0.1820   20.000
        888.0000      -26.08  0.1766   20.000
        889.0000      -28.00  0.1718   20.000
        890.0000      -29.50  0.1680   20.000
        891.0000      -30.84  0.1655   20.000
        892.0000      -32.13  0.1633   20.000
        893.0000      -33.36  0.1612   20.000
        894.0000      -34.51  0.1592   20.000
        895.0000      -35.59  0.1574   20.000
        896.0000      -36.61  0.1556   20.000
        897.0000      -37.62  0.1539   20.000
        898.0000      -38.72  0.1526   20.000
        899.0000      -39.97  0.1512   20.000
        900.0000      -41.34  0.1496   20.000
        901.0000      -42.78  0.1480   20.000
        902.0000      -44.32  0.1462   20.000
        903.0000      -45.74  0.1445   20.000
        904.0000      -47.04  0.1431   20.000
        905.0000      -48.29  0.1419   20.000
        906.0000      -49.44  0.1410   20.000
        907.0000      -50.39  0.1403   20.000
        908.0000      -17.55  0.2059   20.000
        909.0000      -21.23  0.1913   20.000
        910.0000      -23.85  0.1822   20.000
        911.0000      -26.01  0.1768   20.000
        912.0000      -27.94  0.1719   20.000
        913.0000      -29.45  0.1681   20.000
        914.0000      -30.80  0.1656   20.000
        915.0000      -32.09  0.1634   20.000
        916.0000      -33.32  0.1613   20.000
        917.0000      -34.45  0.1593   20.000
        918.0000      -35.53  0.1575   20.000
        919.0000      -36.52  0.1558   20.000
        920.0000      -37.45  0.1542   20.000
        921.0000      -38.41  0.1530   20.000
        922.0000      -39.49  0.1518   20.000
        923.0000      -40.67  0.1504   20.000
        924.0000      -41.87  0.1490   20.000
        925.0000      -43.24  0.1475   20.000
        926.0000      -44.59  0.1459   20.000
        927.0000      -45.95  0.1443   20.000
        928.0000      -47.12  0.1429   20.000
        929.0000      -48.15  0.1420   20.000
        930.0000      -49.06  0.1413   20.000
        931.0000      -49.80  0.1408   20.000
        932.0000      -50.41  0.1403   20.000
        933.0000      -51.00  0.1399   20.000
        934.0000      -51.56  0.1394   20.000
        935.0000      -52.09  0.1390   20.000
        936.0000      -52.60  0.1386   20.000
        937.0000      -53.09  0.1383   20.000
        938.0000      -53.56  0.1379   20.000
        939.0000      -54.00  0.1376   20.000
        940.0000      -54.43  0.1372   20.000
        941.0000      -54.85  0.1369   20.000
        942.0000      -55.29  0.1366   20.000
        943.0000      -55.71  0.1362   20.000
        944.0000      -56.18  0.1359   20.000
        945.0000      -56.78  0.1354   20.000
        946.0000      -57.59  0.1348   20.000
        947.0000      -58.63  0.1340   20.000
        948.0000      -59.96  0.1330   20.000
        949.0000      -61.67  0.1322   20.000
        950.0000      -63.54  0.1312   20.000
        951.0000      -65.45  0.1302   20.000
        952.0000      -67.30  0.1293   20.000
        953.0000      -68.97  0.1284   20.000
        954.0000      -70.57  0.1276   20.000
        955.0000      -71.82  0.1270   20.000
        956.0000      -21.00  0.1921   20.000
        957.0000      -23.19  0.1843   20.000
        958.0000      -25.46  0.1782   20.000
        959.0000      -27.32  0.1735   20.000
        960.0000      -28.99  0.1693   20.000
        961.0000      -30.32  0.1663   20.000
        962.0000      -31.63  0.1642   20.000
        963.0000      -32.89  0.1620   20.000
        964.0000      -34.06  0.1600   20.000
        965.0000      -35.14  0.1581   20.000
        966.0000      -36.17  0.1564   20.000
        967.0000      -37.10  0.1548   20.000
        968.0000      -37.95  0.1535   20.000
        969.0000      -38.80  0.1525   20.000
        970.0000      -39.66  0.1516   20.000
        971.0000      -40.63  0.1504   20.000
        972.0000      -41.73  0.1492   20.000
        973.0000      -43.03  0.1477   20.000
        974.0000      -44.36  0.1462   20.000
        975.0000      -45.88  0.1444   20.000
        976.0000      -47.46  0.1426   20.000
        977.0000      -48.84  0.1415   20.000
        978.0000      -49.87  0.1407   20.000
        979.0000      -50.76  0.1400   20.000
        980.0000      -51.43  0.1395   20.000
        981.0000      -52.13  0.1390   20.000
        982.0000      -52.72  0.1385   20.000
        983.0000      -53.29  0.1381   20.000
        984.0000      -53.82  0.1377   20.000
        985.0000      -54.33  0.1373   20.000
        986.0000      -54.80  0.1369   20.000
        987.0000      -55.26  0.1366   20.000
        988.0000      -55.69  0.1363   20.000
        989.0000      -56.11  0.1359   20.000
        990.0000      -56.55  0.1356   20.000
        991.0000      -56.98  0.1353   20.000
        992.0000      -57.43  0.1349   20.000
        993.0000      -58.00  0.1345   20.000
        994.0000      -58.78  0.1339   20.000
        995.0000      -59.92  0.1331   20.000
        996.0000      -61.43  0.1323   20.000
        997.0000      -63.22  0.1314   20.000
        998.0000      -65.16  0.1304   20.000
        999.0000      -67.15  0.1294   20.000
       1000.0000      -69.08  0.1284   20.000
       1001.0000      -70.86  0.1275   20.000
       1002.0000      -72.37  0.1267   20.000
       1003.0000      -73.28  0.1262   20.000
       1004.0000      -73.97  0.1259   20.000
       1005.0000      -74.84  0.1255   20.000
       1006.0000      -75.34  0.1252   20.000
       1007.0000      -75.92  0.1250   20.000
       1008.0000      -76.44  0.1248   20.000
       1009.0000      -76.94  0.1246   20.000
       1010.0000      -77.44  0.1245   20.000
       1011.0000      -77.91  0.1243   20.000
       1012.0000      -78.37  0.1242   20.000
       1013.0000      -78.80  0.1240   20.000
       1014.0000      -79.31  0.1239   20.000
       1015.0000      -79.78  0.1237   20.000
       1016.0000      -80.36  0.1235   20.000
       1017.0000      -81.31  0.1232   20.000
       1018.0000      -82.38  0.1229   20.000
       1019.0000      -84.14  0.1223   20.000
       1020.0000      -22.12  0.1881   20.000
       1021.0000      -24.39  0.1808   20.000
       1022.0000      -26.77  0.1749   20.000
       1023.0000      -28.65  0.1702   20.000
       1024.0000      -30.31  0.1664   20.000
       1025.0000      -31.91  0.1637   20.000
       1026.0000      -33.38  0.1612   20.000
       1027.0000      -34.62  0.1590   20.000
       1028.0000      -35.75  0.1571   20.000
       1029.0000      -36.77  0.1554   20.000
       1030.0000      -37.64  0.1539   20.000
       1031.0000      -38.47  0.1529   20.000
       1032.0000      -39.28  0.1520   20.000
       1033.0000      -40.06  0.1511   20.000
       1034.0000      -40.82  0.1502   20.000
       1035.0000      -41.55  0.1494   20.000
       1036.0000      -42.25  0.1486   20.000
       1037.0000      -42.92  0.1478   20.000
       1038.0000      -43.60  0.1470   20.000
       1039.0000      -44.25  0.1463   20.000
       1040.0000      -44.90  0.1455   20.000
       1041.0000      -45.63  0.1447   20.000
       1042.0000      -46.32  0.1439   20.000
       1043.0000      -47.05  0.1431   20.000
       1044.0000      -47.91  0.1422   20.000
       1045.0000      -49.41  0.1411   20.000
       1046.0000      -51.04  0.1398   20.000
       1047.0000      -52.73  0.1385   20.000
       1048.0000      -54.42  0.1372   20.000
       1049.0000      -56.01  0.1360   20.000
       1050.0000      -57.49  0.1349   20.000
       1051.0000      -58.83  0.1339   20.000
       1052.0000      -59.82  0.1331   20.000
       1053.0000      -60.58  0.1327   20.000
       1054.0000      -61.23  0.1324   20.000
       1055.0000      -61.80  0.1321   20.000
       1056.0000      -62.35  0.1318   20.000
       1057.0000      -62.86  0.1315   20.000
       1058.0000      -63.34  0.1313   20.000
       1059.0000      -63.79  0.1311   20.000
       1060.0000      -64.22  0.1308   20.000
       1061.0000      -64.64  0.1306   20.000
       1062.0000      -65.10  0.1304   20.000
       1063.0000      -65.55  0.1302   20.000
       1064.0000      -19.31  0.1981   20.000
       1065.0000      -22.48  0.1868   20.000
       1066.0000      -24.85  0.1797   20.000
       1067.0000      -27.08  0.1741   20.000
       1068.0000      -29.13  0.1690   20.000
       1069.0000      -30.89  0.1654   20.000
       1070.0000      -32.89  0.1620   20.000
       1071.0000      -34.65  0.1590   20.000
       1072.0000      -36.45  0.1559   20.000
       1073.0000      -38.10  0.1533   20.000
       1074.0000      -39.29  0.1519   20.000
       1075.0000      -40.33  0.1508   20.000
       1076.0000      -41.22  0.1498   20.000
       1077.0000      -42.05  0.1488   20.000
       1078.0000      -42.82  0.1479   20.000
       1079.0000      -43.54  0.1471   20.000
       1080.0000      -44.22  0.1463   20.000
       1081.0000      -44.86  0.1456   20.000
       1082.0000      -45.47  0.1449   20.000
       1083.0000      -46.06  0.1442   20.000
       1084.0000      -46.61  0.1436   20.000
       1085.0000      -47.14  0.1430   20.000
       1086.0000      -47.68  0.1424   20.000
       1087.0000      -48.22  0.1420   20.000
       1088.0000      -48.82  0.1415   20.000
       1089.0000      -49.60  0.1409   20.000
       1090.0000      -50.51  0.1402   20.000
       1091.0000      -51.70  0.1393   20.000
       1092.0000      -53.09  0.1383   20.000
       1093.0000      -54.65  0.1371   20.000
       1094.0000      -56.17  0.1359   20.000
       1095.0000      -57.88  0.1346   20.000
       1096.0000      -59.32  0.1335   20.000
       1097.0000      -60.70  0.1326   20.000
       1098.0000      -61.72  0.1321   20.000
       1099.0000      -62.56  0.1317   20.000
       1100.0000      -63.25  0.1313   20.000
       1101.0000      -63.80  0.1311   20.000
       1102.0000      -64.30  0.1308   20.000
       1103.0000      -64.78  0.1306   20.000
       1104.0000      -65.23  0.1303   20.000
       1105.0000      -65.68  0.1301   20.000
       1106.0000      -66.10  0.1299   20.000
       1107.0000      -66.51  0.1297   20.000
       1108.0000      -66.91  0.1295   20.000
       1109.0000      -67.29  0.1293   20.000
       1110.0000      -67.81  0.1290   20.000
       1111.0000      -68.25  0.1288   20.000
       1112.0000      -68.86  0.1285   20.000
       1113.0000      -69.56  0.1282   20.000
       1114.0000      -19.92  0.1959   20.000
       1115.0000      -22.96  0.1851   20.000
       1116.0000      -25.59  0.1778   20.000
       1117.0000      -27.94  0.1719   20.000
       1118.0000      -30.07  0.1668   20.000
       1119.0000      -32.07  0.1634   20.000
       1120.0000      -34.05  0.1600   20.000
       1121.0000      -35.60  0.1573   20.000
       1122.0000      -36.95  0.1550   20.000
       1123.0000      -38.14  0.1533   20.000
       1124.0000      -39.21  0.1521   20.000
       1125.0000      -40.07  0.1511   20.000
       1126.0000      -40.91  0.1501   20.000
       1127.0000      -41.69  0.1492   20.000
       1128.0000      -42.44  0.1484   20.000
       1129.0000      -43.14  0.1476   20.000
       1130.0000      -43.81  0.1468   20.000
       1131.0000      -44.45  0.1460   20.000
       1132.0000      -45.06  0.1453   20.000
       1133.0000      -45.64  0.1447   20.000
       1134.0000      -46.26  0.1440   20.000
       1135.0000      -46.83  0.1433   20.000
       1136.0000      -47.42  0.1426   20.000
       1137.0000      -48.18  0.1420   20.000
       1138.0000      -49.20  0.1412   20.000
       1139.0000      -50.47  0.1403   20.000
       1140.0000      -51.98  0.1391   20.000
       1141.0000      -53.67  0.1378   20.000
       1142.0000      -55.52  0.1364   20.000
       1143.0000      -57.49  0.1349   20.000
       1144.0000      -59.57  0.1333   20.000
       1145.0000      -61.65  0.1321   20.000
       1146.0000      -63.48  0.1312   20.000
       1147.0000      -64.98  0.1305   20.000
       1148.0000      -65.85  0.1300   20.000
       1149.0000      -66.61  0.1296   20.000
       1150.0000      -67.15  0.1294   20.000
       1151.0000      -19.99  0.1957   20.000
       1152.0000      -22.66  0.1862   20.000
       1153.0000      -24.82  0.1798   20.000
       1154.0000      -26.80  0.1748   20.000
       1155.0000      -28.56  0.1704   20.000
       1156.0000      -29.93  0.1670   20.000
       1157.0000      -31.26  0.1648   20.000
       1158.0000      -32.55  0.1626   20.000
       1159.0000      -33.78  0.1605   20.000
       1160.0000      -34.95  0.1585   20.000
       1161.0000      -36.14  0.1565   20.000
       1162.0000      -37.37  0.1544   20.000
       1163.0000      -38.74  0.1526   20.000
       1164.0000      -40.31  0.1508   20.000
       1165.0000      -42.01  0.1489   20.000
       1166.0000      -43.80  0.1468   20.000
       1167.0000      -45.68  0.1446   20.000
       1168.0000      -47.60  0.1425   20.000
       1169.0000      -49.48  0.1410   20.000
       1170.0000      -51.15  0.1397   20.000
       1171.0000      -52.52  0.1387   20.000
       1172.0000      -53.50  0.1379   20.000
       1173.0000      -54.31  0.1373   20.000
       1174.0000      -54.99  0.1368   20.000
       1175.0000      -55.63  0.1363   20.000
       1176.0000      -56.23  0.1358   20.000
       1177.0000      -56.79  0.1354   20.000
       1178.0000      -57.32  0.1350   20.000
       1179.0000      -57.82  0.1346   20.000
       1180.0000      -58.29  0.1343   20.000
       1181.0000      -58.73  0.1339   20.000
       1182.0000      -59.21  0.1336   20.000
       1183.0000      -59.68  0.1332   20.000
       1184.0000      -60.21  0.1329   20.000
       1185.0000      -61.02  0.1325   20.000
       1186.0000      -62.17  0.1319   20.000
       1187.0000      -63.73  0.1311   20.000
       1188.0000      -65.56  0.1302   20.000
       1189.0000      -67.70  0.1291   20.000
       1190.0000      -70.03  0.1279   20.000
       1191.0000      -72.03  0.1269   20.000
       1192.0000      -73.60  0.1261   20.000
       1193.0000      -75.08  0.1254   20.000
       1194.0000      -76.79  0.1247   20.000
       1195.0000      -78.35  0.1242   20.000
       1196.0000      -79.08  0.1239   20.000
       1197.0000      -21.68  0.1896   20.000
       1198.0000      -23.67  0.1826   20.000
       1199.0000      -25.92  0.1770   20.000
       1200.0000      -27.63  0.1727   20.000
       1201.0000      -29.20  0.1688   20.000
       1202.0000      -30.44  0.1662   20.000
       1203.0000      -31.75  0.1640   20.000
       1204.0000      -32.98  0.1618   20.000
       1205.0000      -34.12  0.1599   20.000
       1206.0000      -35.25  0.1580   20.000
       1207.0000      -36.25  0.1562   20.000
       1208.0000      -37.23  0.1546   20.000
       1209.0000      -38.27  0.1532   20.000
       1210.0000      -39.47  0.1518   20.000
       1211.0000      -40.83  0.1502   20.000
       1212.0000      -42.34  0.1485   20.000
       1213.0000      -44.01  0.1466   20.000
       1214.0000      -45.79  0.1445   20.000
       1215.0000      -47.75  0.1424   20.000
       1216.0000      -49.78  0.1408   20.000
       1217.0000      -51.68  0.1393   20.000
       1218.0000      -53.44  0.1380   20.000
       1219.0000      -54.95  0.1368   20.000
       1220.0000      -56.03  0.1360   20.000
       1221.0000      -56.73  0.1354   20.000
       1222.0000      -57.49  0.1349   20.000
       1223.0000      -58.11  0.1344   20.000
       1224.0000      -58.79  0.1339   20.000
       1225.0000      -59.33  0.1335   20.000
       1226.0000      -59.88  0.1331   20.000
       1227.0000      -60.39  0.1328   20.000
       1228.0000      -60.87  0.1325   20.000
       1229.0000      -61.32  0.1323   20.000
       1230.0000      -61.86  0.1320   20.000
       1231.0000      -62.35  0.1318   20.000
       1232.0000      -62.89  0.1315   20.000
       1233.0000      -63.64  0.1311   20.000
       1234.0000      -19.18  0.1985   20.000
       1235.0000      -22.58  0.1865   20.000
       1236.0000      -25.21  0.1788   20.000
       1237.0000      -27.72  0.1725   20.000
       1238.0000      -29.93  0.1670   20.000
       1239.0000      -31.90  0.1637   20.000
       1240.0000      -34.01  0.1601   20.000
       1241.0000      -35.88  0.1569   20.000
       1242.0000      -37.62  0.1539   20.000
       1243.0000      -39.18  0.1521   20.000
       1244.0000      -40.39  0.1507   20.000
       1245.0000      -41.41  0.1495   20.000
       1246.0000      -42.26  0.1485   20.000
       1247.0000      -43.07  0.1476   20.000
       1248.0000      -43.81  0.1468   20.000
       1249.0000      -44.50  0.1460   20.000
       1250.0000      -45.15  0.1452   20.000
       1251.0000      -45.76  0.1445   20.000
       1252.0000      -46.34  0.1439   20.000
       1253.0000      -46.89  0.1432   20.000
       1254.0000      -47.49  0.1426   20.000
       1255.0000      -48.07  0.1421   20.000
       1256.0000      -48.74  0.1416   20.000
       1257.0000      -49.57  0.1410   20.000
       1258.0000      -50.67  0.1401   20.000
       1259.0000      -17.60  0.2057   20.000
       1260.0000      -21.60  0.1899   20.000
       1261.0000      -24.58  0.1804   20.000
       1262.0000      -27.28  0.1736   20.000
       1263.0000      -29.66  0.1676   20.000
       1264.0000      -31.81  0.1639   20.000
       1265.0000      -33.59  0.1608   20.000
       1266.0000      -35.15  0.1581   20.000
       1267.0000      -36.50  0.1558   20.000
       1268.0000      -37.56  0.1540   20.000
       1269.0000      -38.51  0.1529   20.000
       1270.0000      -39.37  0.1519   20.000
       1271.0000      -40.20  0.1509   20.000
       1272.0000      -40.98  0.1500   20.000
       1273.0000      -41.73  0.1492   20.000
       1274.0000      -42.45  0.1483   20.000
       1275.0000      -43.13  0.1476   20.000
       1276.0000      -43.79  0.1468   20.000
       1277.0000      -44.41  0.1461   20.000
       1278.0000      -45.08  0.1453   20.000
       1279.0000      -45.69  0.1446   20.000
       1280.0000      -46.38  0.1438   20.000
       1281.0000      -47.19  0.1429   20.000
       1282.0000      -48.28  0.1420   20.000
       1283.0000      -49.70  0.1409   20.000
       1284.0000      -31.63  0.1642   20.000
       1285.0000      -30.20  0.1666   20.000
       1286.0000      -32.01  0.1635   20.000
       1287.0000      -33.87  0.1603   20.000
       1288.0000      -35.60  0.1574   20.000
       1289.0000      -37.27  0.1545   20.000
       1290.0000      -38.84  0.1525   20.000
       1291.0000      -40.26  0.1509   20.000
       1292.0000      -41.25  0.1497   20.000
       1293.0000      -42.15  0.1487   20.000
       1294.0000      -42.92  0.1478   20.000
       1295.0000      -43.66  0.1470   20.000
       1296.0000      -44.34  0.1462   20.000
       1297.0000      -44.99  0.1454   20.000
       1298.0000      -45.60  0.1447   20.000
       1299.0000      -46.18  0.1441   20.000
       1300.0000      -46.73  0.1434   20.000
       1301.0000      -47.25  0.1428   20.000
       1302.0000      -47.81  0.1423   20.000
       1303.0000      -48.36  0.1419   20.000
       1304.0000      -48.96  0.1414   20.000
       1305.0000      -49.70  0.1409   20.000
       1306.0000      -50.68  0.1401   20.000
       1307.0000      -51.96  0.1391   20.000
       1308.0000      -53.49  0.1380   20.000
       1309.0000      -55.31  0.1366   20.000
       1310.0000      -57.34  0.1350   20.000
       1311.0000      -59.69  0.1332   20.000
       1312.0000      -62.28  0.1318   20.000
       1313.0000      -64.60  0.1306   20.000
       1314.0000      -66.58  0.1296   20.000
       1315.0000      -68.23  0.1288   20.000
       1316.0000      -69.19  0.1283   20.000
       1317.0000      -69.89  0.1280   20.000
       1318.0000      -70.42  0.1277   20.000
       1319.0000      -70.98  0.1274   20.000
       1320.0000      -71.50  0.1272   20.000
       1321.0000      -72.03  0.1269   20.000
       1322.0000      -72.54  0.1266   20.000
       1323.0000      -73.04  0.1264   20.000
       1324.0000      -73.52  0.1262   20.000
       1325.0000      -73.99  0.1259   20.000
       1326.0000      -74.55  0.1256   20.000
       1327.0000      -75.09  0.1254   20.000
       1328.0000      -75.71  0.1251   20.000
       1329.0000      -76.86  0.1247   20.000
       1330.0000      -78.66  0.1241   20.000
       1331.0000      -21.53  0.1902   20.000
       1332.0000      -24.24  0.1812   20.000
       1333.0000      -26.91  0.1745   20.000
       1334.0000      -29.18  0.1689   20.000
       1335.0000      -31.31  0.1647   20.000
       1336.0000      -33.41  0.1611   20.000
       1337.0000      -35.40  0.1577   20.000
       1338.0000      -37.17  0.1547   20.000
       1339.0000      -38.83  0.1525   20.000
       1340.0000      -40.17  0.1509   20.000
